#{"t_start": 1760784164.8878198, "env_id": "None"}
r,l,t
-0.9,1,1225.594064
-0.9,1,1225.688364
-0.9,1,1225.740758
-0.9,1,1225.835083
-0.9,1,1225.890701
-0.9,1,1225.985596
-0.9,1,1226.04247
-0.9,1,1226.132703
-0.9,1,1226.190324
-0.9,1,1226.296581
-0.9,1,1226.353641
-0.9,1,1226.459718
-0.9,1,1226.516382
-0.9,1,1226.613722
-0.9,1,1226.667836
-0.9,1,1226.767135
-0.9,1,1226.826228
-0.9,1,1226.925309
-0.9,1,1226.97827
-0.9,1,1227.073671
-0.9,1,1227.129763
-0.9,1,1227.22324
-0.9,1,1227.276873
-0.9,1,1227.368979
-0.9,1,1227.425038
-0.9,1,1227.524536
-0.9,1,1227.57717
-0.9,1,1227.676416
-0.9,1,1227.733292
-0.9,1,1227.829774
-0.9,1,1227.891283
-0.9,1,1227.986842
-0.9,1,1228.043061
-0.9,1,1228.139066
-0.9,1,1228.194064
-0.9,1,1228.284422
-0.9,1,1228.344608
-0.9,1,1228.440917
-0.9,1,1228.495838
-0.9,1,1228.588684
-0.9,1,1228.645385
-0.9,1,1228.742794
-0.9,1,1228.795473
-0.9,1,1228.89321
-0.9,1,1228.959623
-0.9,1,1229.057581
-0.9,1,1229.11378
-0.9,1,1229.205931
-0.9,1,1229.261889
-0.9,1,1229.355712
-0.9,1,1229.414134
-0.9,1,1229.512694
-0.9,1,1229.571159
-0.9,1,1229.668958
-0.9,1,1229.720042
-0.9,1,1229.811108
-0.9,1,1229.872392
-0.9,1,1229.968121
-0.9,1,1230.017124
-0.9,1,1230.107288
-0.9,1,1230.162785
-0.9,1,1230.255569
-0.9,1,1230.317666
-0.9,1,1230.411867
-0.9,1,1230.490007
-0.9,1,1230.583973
-0.9,1,1230.640767
-0.9,1,1230.73447
-0.9,1,1230.7942
-0.9,1,1230.893646
-0.9,1,1230.959439
-0.9,1,1231.049634
-0.9,1,1231.105995
-0.9,1,1231.215999
-0.9,1,1231.26915
-0.9,1,1231.371433
-0.9,1,1231.435129
-0.9,1,1231.529835
-0.9,1,1231.580179
-0.9,1,1231.686097
-0.9,1,1231.740639
-0.9,1,1231.836362
-0.9,1,1231.895065
-0.9,1,1231.981417
-0.9,1,1232.040212
-0.9,1,1232.134647
-0.9,1,1232.190845
-0.9,1,1232.290347
-0.9,1,1232.350445
-0.9,1,1232.439202
-0.9,1,1232.491874
-0.9,1,1232.602973
-0.9,1,1232.658962
-0.9,1,1232.75412
-0.9,1,1232.822596
-0.9,1,1232.911555
-0.9,1,1232.969326
-0.9,1,1233.058802
-0.9,1,1233.110759
-0.9,1,1233.207397
-0.9,1,1233.265019
-0.9,1,1233.362895
-0.9,1,1233.420953
-0.9,1,1233.515128
-0.9,1,1233.573457
-0.9,1,1233.669877
-0.9,1,1233.720345
-0.9,1,1233.813232
-0.9,1,1233.878108
-0.9,1,1233.985286
-0.9,1,1234.03606
-0.9,1,1234.126669
-0.9,1,1234.19325
-0.9,1,1234.284626
-0.9,1,1234.343353
-0.9,1,1234.433483
-0.9,1,1234.491516
-0.9,1,1234.580115
-0.9,1,1234.640146
-0.9,1,1234.73086
-0.9,1,1234.788671
-0.9,1,1234.880874
-0.9,1,1234.932216
-0.9,1,1235.023655
-0.9,1,1235.078791
-0.9,1,1235.16742
-0.9,1,1235.221131
-0.9,1,1235.312897
-0.9,1,1235.366121
-0.9,1,1235.459816
-0.9,1,1235.513684
-0.9,1,1235.604411
-0.9,1,1235.65916
-0.9,1,1235.753761
-0.9,1,1235.807302
-0.9,1,1235.905057
-0.9,1,1235.972847
-0.9,1,1236.060388
-0.9,1,1236.112277
-0.9,1,1236.201696
-0.9,1,1236.265708
-0.9,1,1236.355733
-0.9,1,1236.410224
-0.9,1,1236.519459
-0.9,1,1236.577178
-0.9,1,1236.676474
-0.9,1,1236.731842
-0.9,1,1236.824664
-0.9,1,1236.884593
-0.9,1,1236.986839
-0.9,1,1237.041194
-0.9,1,1237.13568
-0.9,1,1237.191888
-0.9,1,1237.283392
-0.9,1,1237.337881
-0.9,1,1237.427967
-0.9,1,1237.485027
-0.9,1,1237.582051
-0.9,1,1237.635126
-0.9,1,1237.72368
-0.9,1,1237.784264
-0.9,1,1237.880485
-0.9,1,1237.940154
-0.9,1,1238.044663
-0.9,1,1238.100104
-0.9,1,1238.196992
-0.9,1,1238.245683
-0.9,1,1238.336848
-0.9,1,1238.395499
-0.9,1,1238.4825
-0.9,1,1238.542171
-0.9,1,1238.648905
-0.9,1,1238.703818
-0.9,1,1238.794756
-0.9,1,1238.843172
-0.9,1,1238.946281
-0.9,1,1238.998758
-0.9,1,1239.087194
-0.9,1,1239.138746
-0.9,1,1239.229074
-0.9,1,1239.28886
-0.9,1,1239.382732
-0.9,1,1239.451175
-0.9,1,1239.546263
-0.9,1,1239.599257
-0.9,1,1239.690864
-0.9,1,1239.742649
-0.9,1,1239.825846
-0.9,1,1239.875306
-0.9,1,1239.961286
-0.9,1,1240.00772
-0.9,1,1240.090609
-0.9,1,1240.141562
-0.9,1,1240.229249
-0.9,1,1240.277526
-0.9,1,1240.361156
-0.9,1,1240.411912
-0.9,1,1240.494022
-0.9,1,1240.541946
-0.9,1,1240.628731
-0.9,1,1240.678819
-0.9,1,1240.768846
-0.9,1,1240.81919
-0.9,1,1240.903252
-0.9,1,1240.954145
-0.9,1,1241.038607
-0.9,1,1241.089129
-0.9,1,1241.170975
-0.9,1,1241.223558
-0.9,1,1241.306529
-0.9,1,1241.357059
-0.9,1,1241.442694
-0.9,1,1241.49173
-0.9,1,1241.575186
-0.9,1,1241.623216
-0.9,1,1241.709992
-0.9,1,1241.76305
-0.9,1,1241.846168
-0.9,1,1241.894439
-0.9,1,1241.978823
-0.9,1,1242.030453
-0.9,1,1242.114631
-0.9,1,1242.162333
-0.9,1,1242.249576
-0.9,1,1242.29986
-0.9,1,1242.382944
-0.9,1,1242.432255
-0.9,1,1242.515255
-0.9,1,1242.565225
-0.9,1,1242.647136
-0.9,1,1242.693657
-0.9,1,1242.774232
-0.9,1,1242.824223
-0.9,1,1242.906806
-0.9,1,1242.954341
-0.9,1,1243.038332
-0.9,1,1243.086241
-0.9,1,1243.167377
-0.9,1,1243.213668
-0.9,1,1243.295725
-0.9,1,1243.344274
-0.9,1,1243.460848
-0.9,1,1243.51625
-0.9,1,1243.602396
-0.9,1,1243.656997
-0.9,1,1243.742997
-0.9,1,1243.795154
-0.9,1,1243.880332
-0.9,1,1243.931241
-0.9,1,1244.016354
-0.9,1,1244.064495
-0.9,1,1244.14765
-0.9,1,1244.198795
-0.9,1,1244.281792
-0.9,1,1244.329612
-0.9,1,1244.413219
-0.9,1,1244.462498
-0.9,1,1244.550969
-0.9,1,1244.600034
-0.9,1,1244.685589
-0.9,1,1244.736957
-0.9,1,1244.818182
-0.9,1,1244.864987
-0.9,1,1244.948233
-0.9,1,1244.996351
-0.9,1,1245.080424
-0.9,1,1245.127399
-0.9,1,1245.210796
-0.9,1,1245.259632
-0.9,1,1245.343377
-0.9,1,1245.392136
-0.9,1,1245.476559
-0.9,1,1245.524747
-0.9,1,1245.606809
-0.9,1,1245.655231
-0.9,1,1245.737593
-0.9,1,1245.789255
-0.9,1,1245.872469
-0.9,1,1245.921128
-0.9,1,1246.004659
-0.9,1,1246.054978
-0.9,1,1246.138338
-0.9,1,1246.185832
-0.9,1,1246.265796
-0.9,1,1246.313896
-0.9,1,1246.395776
-0.9,1,1246.444145
-0.9,1,1246.528973
-0.9,1,1246.578281
-0.9,1,1246.663826
-0.9,1,1246.712452
-0.9,1,1246.795654
-0.9,1,1246.846455
-0.9,1,1246.933816
-0.9,1,1246.984397
-0.9,1,1247.072486
-0.9,1,1247.123401
-0.9,1,1247.207219
-0.9,1,1247.257536
-0.9,1,1247.34014
-0.9,1,1247.391268
-0.9,1,1247.476286
-0.9,1,1247.524796
-0.9,1,1247.609142
-0.9,1,1247.661076
-0.9,1,1247.742839
-0.9,1,1247.790428
-0.9,1,1247.872607
-0.9,1,1247.921525
-0.9,1,1248.004331
-0.9,1,1248.051257
-0.9,1,1248.132556
-0.9,1,1248.187808
-0.9,1,1248.271065
-0.9,1,1248.319262
-0.9,1,1248.398809
-0.9,1,1248.448248
-0.9,1,1248.529342
-0.9,1,1248.577753
-0.9,1,1248.662307
-0.9,1,1248.710846
-0.9,1,1248.791147
-0.9,1,1248.84005
-0.9,1,1248.923267
-0.9,1,1248.972999
-0.9,1,1249.05674
-0.9,1,1249.105737
-0.9,1,1249.186594
-0.9,1,1249.238991
-0.9,1,1249.322134
-0.9,1,1249.370267
-0.9,1,1249.454147
-0.9,1,1249.505259
-0.9,1,1249.592998
-0.9,1,1249.659088
-0.9,1,1249.748931
-0.9,1,1249.797587
-0.9,1,1249.87923
-0.9,1,1249.925389
-0.9,1,1250.007331
-0.9,1,1250.056417
-0.9,1,1250.137481
-0.9,1,1250.186827
-0.9,1,1250.268665
-0.9,1,1250.319398
-0.9,1,1250.401638
-0.9,1,1250.451142
-0.9,1,1250.534965
-0.9,1,1250.58382
-0.9,1,1250.670174
-0.9,1,1250.719953
-0.9,1,1250.80354
-0.9,1,1250.854009
-0.9,1,1250.9385
-0.9,1,1250.987878
-0.9,1,1251.071037
-0.9,1,1251.122566
-0.9,1,1251.208687
-0.9,1,1251.258045
-0.9,1,1251.341985
-0.9,1,1251.392233
-0.9,1,1251.474643
-0.9,1,1251.523664
-0.9,1,1251.607722
-0.9,1,1251.657471
-0.9,1,1251.741477
-0.9,1,1251.789807
-0.9,1,1251.871741
-0.9,1,1251.924092
-0.9,1,1252.006865
-0.9,1,1252.055745
-0.9,1,1252.138179
-0.9,1,1252.189204
-0.9,1,1252.27044
-0.9,1,1252.31872
-0.9,1,1252.399837
-0.9,1,1252.450144
-0.9,1,1252.530393
-0.9,1,1252.575249
-0.9,1,1252.658953
-0.9,1,1252.70891
-0.9,1,1252.78878
-0.9,1,1252.836229
-0.9,1,1252.923491
-0.9,1,1252.972609
-0.9,1,1253.054744
-0.9,1,1253.101935
-0.9,1,1253.184185
-0.9,1,1253.235453
-0.9,1,1253.316581
-0.9,1,1253.364424
-0.9,1,1253.446856
-0.9,1,1253.495858
-0.9,1,1253.578546
-0.9,1,1253.625816
-0.9,1,1253.707885
-0.9,1,1253.759714
-0.9,1,1253.84134
-0.9,1,1253.889076
-0.9,1,1253.970544
-0.9,1,1254.02003
-0.9,1,1254.104978
-0.9,1,1254.15669
-0.9,1,1254.243586
-0.9,1,1254.295294
-0.9,1,1254.376341
-0.9,1,1254.42494
-0.9,1,1254.510674
-0.9,1,1254.56096
-0.9,1,1254.647331
-0.9,1,1254.700345
-0.9,1,1254.782626
-0.9,1,1254.831226
-0.9,1,1254.912587
-0.9,1,1254.959154
-0.9,1,1255.044163
-0.9,1,1255.092743
-0.9,1,1255.172827
-0.9,1,1255.220229
-0.9,1,1255.304628
-0.9,1,1255.353691
-0.9,1,1255.435628
-0.9,1,1255.482865
-0.9,1,1255.563168
-0.9,1,1255.614075
-0.9,1,1255.698852
-0.9,1,1255.746166
-0.9,1,1255.829969
-0.9,1,1255.879365
-0.9,1,1255.965497
-0.9,1,1256.019797
-0.9,1,1256.102727
-0.9,1,1256.154774
-0.9,1,1256.235495
-0.9,1,1256.283788
-0.9,1,1256.366358
-0.9,1,1256.417244
-0.9,1,1256.500246
-0.9,1,1256.54838
-0.9,1,1256.633588
-0.9,1,1256.684031
-0.9,1,1256.766092
-0.9,1,1256.831512
-0.9,1,1256.931558
-0.9,1,1256.981212
-0.9,1,1257.064341
-0.9,1,1257.110419
-0.9,1,1257.191584
-0.9,1,1257.240271
-0.9,1,1257.321244
-0.9,1,1257.368106
-0.9,1,1257.449283
-0.9,1,1257.499268
-0.9,1,1257.582226
-0.9,1,1257.630936
-0.9,1,1257.717185
-0.9,1,1257.768253
-0.9,1,1257.855842
-0.9,1,1257.907185
-0.9,1,1257.994784
-0.9,1,1258.043803
-0.9,1,1258.134313
-0.9,1,1258.18803
-0.9,1,1258.278718
-0.9,1,1258.328444
-0.9,1,1258.410398
-0.9,1,1258.457799
-0.9,1,1258.538989
-0.9,1,1258.589066
-0.9,1,1258.674308
-0.9,1,1258.722151
-0.9,1,1258.806741
-0.9,1,1258.855599
-0.9,1,1258.947662
-0.9,1,1258.99486
-0.9,1,1259.080657
-0.9,1,1259.132054
-0.9,1,1259.215636
-0.9,1,1259.263932
-0.9,1,1259.345708
-0.9,1,1259.394535
-0.9,1,1259.475568
-0.9,1,1259.524391
-0.9,1,1259.610268
-0.9,1,1259.661875
-0.9,1,1259.742141
-0.9,1,1259.789999
-0.9,1,1259.871395
-0.9,1,1259.919438
-0.9,1,1260.006115
-0.9,1,1260.0544
-0.9,1,1260.140903
-0.9,1,1260.192429
-0.9,1,1260.276511
-0.9,1,1260.324533
-0.9,1,1260.407662
-0.9,1,1260.459446
-0.9,1,1260.541229
-0.9,1,1260.59416
-0.9,1,1260.678891
-0.9,1,1260.731097
-0.9,1,1260.820042
-0.9,1,1260.869167
-0.9,1,1260.952756
-0.9,1,1261.003184
-0.9,1,1261.086855
-0.9,1,1261.136363
-0.9,1,1261.217304
-0.9,1,1261.268489
-0.9,1,1261.356577
-0.9,1,1261.405653
-0.9,1,1261.488358
-0.9,1,1261.539636
-0.9,1,1261.628583
-0.9,1,1261.67836
-0.9,1,1261.766355
-0.9,1,1261.818789
-0.9,1,1261.901816
-0.9,1,1261.948754
-0.9,1,1262.031438
-0.9,1,1262.081352
-0.9,1,1262.161965
-0.9,1,1262.208902
-0.9,1,1262.288961
-0.9,1,1262.336945
-0.9,1,1262.420071
-0.9,1,1262.469476
-0.9,1,1262.555761
-0.9,1,1262.605949
-0.9,1,1262.688976
-0.9,1,1262.740675
-0.9,1,1262.827202
-0.9,1,1262.876877
-0.9,1,1262.957318
-0.9,1,1263.007217
-0.9,1,1263.120961
-0.9,1,1263.186168
-0.9,1,1263.271089
-0.9,1,1263.320172
-0.9,1,1263.402706
-0.9,1,1263.453783
-0.9,1,1263.537583
-0.9,1,1263.586898
-0.9,1,1263.669221
-0.9,1,1263.718652
-0.9,1,1263.805887
-0.9,1,1263.853301
-0.9,1,1263.937549
-0.9,1,1263.986816
-0.9,1,1264.068741
-0.9,1,1264.121309
-0.9,1,1264.203835
-0.9,1,1264.254076
-0.9,1,1264.335013
-0.9,1,1264.382523
-0.9,1,1264.462556
-0.9,1,1264.515213
-0.9,1,1264.598811
-0.9,1,1264.648042
-0.9,1,1264.732202
-0.9,1,1264.781497
-0.9,1,1264.862611
-0.9,1,1264.910419
-0.9,1,1265.000388
-0.9,1,1265.056683
-0.9,1,1265.141919
-0.9,1,1265.190864
-0.9,1,1265.275742
-0.9,1,1265.325878
-0.9,1,1265.413959
-0.9,1,1265.463565
-0.9,1,1265.544121
-0.9,1,1265.593832
-0.9,1,1265.675408
-0.9,1,1265.723395
-0.9,1,1265.804467
-0.9,1,1265.854183
-0.9,1,1265.935492
-0.9,1,1265.983454
-0.9,1,1266.066039
-0.9,1,1266.115221
-0.9,1,1266.199424
-0.9,1,1266.248102
-0.9,1,1266.330374
-0.9,1,1266.379215
-0.9,1,1266.461968
-0.9,1,1266.508905
-0.9,1,1266.592487
-0.9,1,1266.64207
-0.9,1,1266.724372
-0.9,1,1266.771834
-0.9,1,1266.854103
-0.9,1,1266.903295
-0.9,1,1266.987913
-0.9,1,1267.037376
-0.9,1,1267.118306
-0.9,1,1267.169284
-0.9,1,1267.251764
-0.9,1,1267.301541
-0.9,1,1267.384563
-0.9,1,1267.43273
-0.9,1,1267.515774
-0.9,1,1267.562117
-0.9,1,1267.645561
-0.9,1,1267.700068
-0.9,1,1267.784727
-0.9,1,1267.832701
-0.9,1,1267.912478
-0.9,1,1267.960904
-0.9,1,1268.044747
-0.9,1,1268.091665
-0.9,1,1268.173647
-0.9,1,1268.222558
-0.9,1,1268.305721
-0.9,1,1268.352434
-0.9,1,1268.433585
-0.9,1,1268.484828
-0.9,1,1268.569106
-0.9,1,1268.620194
-0.9,1,1268.707231
-0.9,1,1268.758095
-0.9,1,1268.861514
-0.9,1,1268.920358
-0.9,1,1269.002423
-0.9,1,1269.051381
-0.9,1,1269.135172
-0.9,1,1269.185147
-0.9,1,1269.26903
-0.9,1,1269.318734
-0.9,1,1269.401412
-0.9,1,1269.44939
-0.9,1,1269.532505
-0.9,1,1269.584177
-0.9,1,1269.668053
-0.9,1,1269.717931
-0.9,1,1269.80509
-0.9,1,1269.855777
-0.9,1,1269.937989
-0.9,1,1269.988217
-0.9,1,1270.070307
-0.9,1,1270.119581
-0.9,1,1270.203979
-0.9,1,1270.251215
-0.9,1,1270.332494
-0.9,1,1270.383453
-0.9,1,1270.46444
-0.9,1,1270.51151
-0.9,1,1270.592117
-0.9,1,1270.640779
-0.9,1,1270.725208
-0.9,1,1270.775282
-0.9,1,1270.861654
-0.9,1,1270.910424
-0.9,1,1270.991807
-0.9,1,1271.040965
-0.9,1,1271.125082
-0.9,1,1271.174276
-0.9,1,1271.25525
-0.9,1,1271.302405
-0.9,1,1271.384966
-0.9,1,1271.433969
-0.9,1,1271.515751
-0.9,1,1271.566038
-0.9,1,1271.65001
-0.9,1,1271.701233
-0.9,1,1271.786191
-0.9,1,1271.836547
-0.9,1,1271.921709
-0.9,1,1271.973598
-0.9,1,1272.058934
-0.9,1,1272.108014
-0.9,1,1272.199875
-0.9,1,1272.25316
-0.9,1,1272.338284
-0.9,1,1272.386991
-0.9,1,1272.46954
-0.9,1,1272.518111
-0.9,1,1272.599071
-0.9,1,1272.646343
-0.9,1,1272.726429
-0.9,1,1272.774588
-0.9,1,1272.859725
-0.9,1,1272.906244
-0.9,1,1272.98842
-0.9,1,1273.038325
-0.9,1,1273.121522
-0.9,1,1273.170565
-0.9,1,1273.25086
-0.9,1,1273.300705
-0.9,1,1273.381433
-0.9,1,1273.429814
-0.9,1,1273.511718
-0.9,1,1273.563235
-0.9,1,1273.644664
-0.9,1,1273.695099
-0.9,1,1273.775817
-0.9,1,1273.823274
-0.9,1,1273.906733
-0.9,1,1273.9537
-0.9,1,1274.038877
-0.9,1,1274.092359
-0.9,1,1274.175826
-0.9,1,1274.222289
-0.9,1,1274.301868
-0.9,1,1274.351934
-0.9,1,1274.435387
-0.9,1,1274.485136
-0.9,1,1274.567563
-0.9,1,1274.618288
-0.9,1,1274.702844
-0.9,1,1274.74957
-0.9,1,1274.830487
-0.9,1,1274.879437
-0.9,1,1274.959576
-0.9,1,1275.005587
-0.9,1,1275.0887
-0.9,1,1275.140465
-0.9,1,1275.223173
-0.9,1,1275.271548
-0.9,1,1275.354401
-0.9,1,1275.403898
-0.9,1,1275.485281
-0.9,1,1275.535653
-0.9,1,1275.619579
-0.9,1,1275.669421
-0.9,1,1275.753837
-0.9,1,1275.802315
-0.9,1,1275.887629
-0.9,1,1275.937959
-0.9,1,1276.018322
-0.9,1,1276.066954
-0.9,1,1276.183684
-0.9,1,1276.234401
-0.9,1,1276.31795
-0.9,1,1276.365171
-0.9,1,1276.447666
-0.9,1,1276.498123
-0.9,1,1276.578008
-0.9,1,1276.624948
-0.9,1,1276.708397
-0.9,1,1276.75823
-0.9,1,1276.840817
-0.9,1,1276.891387
-0.9,1,1276.971009
-0.9,1,1277.021411
-0.9,1,1277.10724
-0.9,1,1277.15694
-0.9,1,1277.240371
-0.9,1,1277.29288
-0.9,1,1277.381669
-0.9,1,1277.431669
-0.9,1,1277.517183
-0.9,1,1277.568366
-0.9,1,1277.65304
-0.9,1,1277.701924
-0.9,1,1277.783834
-0.9,1,1277.834852
-0.9,1,1277.919307
-0.9,1,1277.967517
-0.9,1,1278.050779
-0.9,1,1278.098971
-0.9,1,1278.186434
-0.9,1,1278.240997
-0.9,1,1278.330233
-0.9,1,1278.381668
-0.9,1,1278.476789
-0.9,1,1278.522623
-0.9,1,1278.604986
-0.9,1,1278.655249
-0.9,1,1278.742684
-0.9,1,1278.789735
-0.9,1,1278.871868
-0.9,1,1278.922795
-0.9,1,1279.007084
-0.9,1,1279.056539
-0.9,1,1279.142416
-0.9,1,1279.193783
-0.9,1,1279.276161
-0.9,1,1279.325252
-0.9,1,1279.40934
-0.9,1,1279.457632
-0.9,1,1279.537719
-0.9,1,1279.58481
-0.9,1,1279.668873
-0.9,1,1279.718276
-0.9,1,1279.801266
-0.9,1,1279.85139
-0.9,1,1279.938343
-0.9,1,1279.98877
-0.9,1,1280.075009
-0.9,1,1280.123854
-0.9,1,1280.206922
-0.9,1,1280.25598
-0.9,1,1280.337967
-0.9,1,1280.384834
-0.9,1,1280.465993
-0.9,1,1280.51602
-0.9,1,1280.601314
-0.9,1,1280.650694
-0.9,1,1280.734422
-0.9,1,1280.784532
-0.9,1,1280.865486
-0.9,1,1280.918943
-0.9,1,1281.003747
-0.9,1,1281.051934
-0.9,1,1281.135895
-0.9,1,1281.190144
-0.9,1,1281.274069
-0.9,1,1281.322666
-0.9,1,1281.407577
-0.9,1,1281.455448
-0.9,1,1281.537341
-0.9,1,1281.586917
-0.9,1,1281.667826
-0.9,1,1281.712906
-0.9,1,1281.798846
-0.9,1,1281.848797
-0.9,1,1281.931457
-0.9,1,1281.978842
-0.9,1,1282.058361
-0.9,1,1282.106389
-0.9,1,1282.190146
-0.9,1,1282.238976
-0.9,1,1282.320376
-0.9,1,1282.369386
-0.9,1,1282.451874
-0.9,1,1282.501609
-0.9,1,1282.586767
-0.9,1,1282.637383
-0.9,1,1282.724017
-0.9,1,1282.773629
-0.9,1,1282.861155
-0.9,1,1282.911236
-0.9,1,1282.994066
-0.9,1,1283.041644
-0.9,1,1283.156148
-0.9,1,1283.215562
-0.9,1,1283.298731
-0.9,1,1283.347014
-0.9,1,1283.428952
-0.9,1,1283.480735
-0.9,1,1283.562234
-0.9,1,1283.613347
-0.9,1,1283.697599
-0.9,1,1283.747881
-0.9,1,1283.831228
-0.9,1,1283.877221
-0.9,1,1283.960859
-0.9,1,1284.008487
-0.9,1,1284.089708
-0.9,1,1284.137691
-0.9,1,1284.226156
-0.9,1,1284.275897
-0.9,1,1284.359998
-0.9,1,1284.407897
-0.9,1,1284.490304
-0.9,1,1284.538547
-0.9,1,1284.621327
-0.9,1,1284.669951
-0.9,1,1284.755224
-0.9,1,1284.806575
-0.9,1,1284.889127
-0.9,1,1284.93829
-0.9,1,1285.020412
-0.9,1,1285.071668
-0.9,1,1285.156777
-0.9,1,1285.208826
-0.9,1,1285.298926
-0.9,1,1285.350983
-0.9,1,1285.440459
-0.9,1,1285.488897
-0.9,1,1285.578735
-0.9,1,1285.633967
-0.9,1,1285.719715
-0.9,1,1285.769527
-0.9,1,1285.853638
-0.9,1,1285.906626
-0.9,1,1285.992139
-0.9,1,1286.041404
-0.9,1,1286.129344
-0.9,1,1286.185303
-0.9,1,1286.278471
-0.9,1,1286.329565
-0.9,1,1286.416795
-0.9,1,1286.471318
-0.9,1,1286.560066
-0.9,1,1286.609743
-0.9,1,1286.698268
-0.9,1,1286.754661
-0.9,1,1286.83896
-0.9,1,1286.888008
-0.9,1,1286.974705
-0.9,1,1287.024873
-0.9,1,1287.107564
-0.9,1,1287.154914
-0.9,1,1287.240705
-0.9,1,1287.29334
-0.9,1,1287.385126
-0.9,1,1287.438524
-0.9,1,1287.528715
-0.9,1,1287.587233
-0.9,1,1287.679653
-0.9,1,1287.735417
-0.9,1,1287.833662
-0.9,1,1287.892493
-0.9,1,1287.986679
-0.9,1,1288.037117
-0.9,1,1288.131804
-0.9,1,1288.195726
-0.9,1,1288.29161
-0.9,1,1288.342229
-0.9,1,1288.429036
-0.9,1,1288.479878
-0.9,1,1288.573276
-0.9,1,1288.629058
-0.9,1,1288.726053
-0.9,1,1288.79131
-0.9,1,1288.906595
-0.9,1,1288.966763
-0.9,1,1289.059597
-0.9,1,1289.17983
-0.9,1,1289.295341
-0.9,1,1289.346341
-0.9,1,1289.43451
-0.9,1,1289.487128
-0.9,1,1289.575099
-0.9,1,1289.628453
-0.9,1,1289.720392
-0.9,1,1289.771991
-0.9,1,1289.857609
-0.9,1,1289.906237
-0.9,1,1289.991014
-0.9,1,1290.039533
-0.9,1,1290.126651
-0.9,1,1290.175925
-0.9,1,1290.269502
-0.9,1,1290.322744
-0.9,1,1290.409142
-0.9,1,1290.458707
-0.9,1,1290.545953
-0.9,1,1290.597901
-0.9,1,1290.683025
-0.9,1,1290.730962
-0.9,1,1290.81739
-0.9,1,1290.868106
-0.9,1,1290.949405
-0.9,1,1290.997835
-0.9,1,1291.079548
-0.9,1,1291.128944
-0.9,1,1291.209913
-0.9,1,1291.257923
-0.9,1,1291.341777
-0.9,1,1291.393441
-0.9,1,1291.477817
-0.9,1,1291.524588
-0.9,1,1291.608328
-0.9,1,1291.657564
-0.9,1,1291.742772
-0.9,1,1291.79217
-0.9,1,1291.881942
-0.9,1,1291.931217
-0.9,1,1292.013983
-0.9,1,1292.061776
-0.9,1,1292.142289
-0.9,1,1292.191626
-0.9,1,1292.28236
-0.9,1,1292.331187
-0.9,1,1292.4149
-0.9,1,1292.464808
-0.9,1,1292.545901
-0.9,1,1292.593639
-0.9,1,1292.676739
-0.9,1,1292.727873
-0.9,1,1292.811543
-0.9,1,1292.860285
-0.9,1,1292.939743
-0.9,1,1292.990533
-0.9,1,1293.072949
-0.9,1,1293.122998
-0.9,1,1293.208552
-0.9,1,1293.260264
-0.9,1,1293.349668
-0.9,1,1293.408901
-0.9,1,1293.504654
-0.9,1,1293.558124
-0.9,1,1293.64835
-0.9,1,1293.699444
-0.9,1,1293.791746
-0.9,1,1293.852184
-0.9,1,1293.946073
-0.9,1,1294.003571
-0.9,1,1294.099958
-0.9,1,1294.168486
-0.9,1,1294.273703
-0.9,1,1294.324986
-0.9,1,1294.415497
-0.9,1,1294.46938
-0.9,1,1294.564307
-0.9,1,1294.61753
-0.9,1,1294.717038
-0.9,1,1294.779505
-0.9,1,1294.870552
-0.9,1,1294.920637
-0.9,1,1295.01521
-0.9,1,1295.073673
-0.9,1,1295.171454
-0.9,1,1295.231544
-0.9,1,1295.324564
-0.9,1,1295.379972
-0.9,1,1295.468502
-0.9,1,1295.520638
-0.9,1,1295.610346
-0.9,1,1295.664316
-0.9,1,1295.759262
-0.9,1,1295.810334
-0.9,1,1295.902934
-0.9,1,1295.95664
-0.9,1,1296.04344
-0.9,1,1296.096712
-0.9,1,1296.189503
-0.9,1,1296.246305
-0.9,1,1296.338828
-0.9,1,1296.397528
-0.9,1,1296.501708
-0.9,1,1296.559076
-0.9,1,1296.656429
-0.9,1,1296.718378
-0.9,1,1296.821703
-0.9,1,1296.889824
-0.9,1,1297.007878
-0.9,1,1297.071253
-0.9,1,1297.196504
-0.9,1,1297.274439
-0.9,1,1297.375336
-0.9,1,1297.462286
-0.9,1,1297.571724
-0.9,1,1297.643934
-0.9,1,1297.73829
-0.9,1,1297.790538
-0.9,1,1297.883905
-0.9,1,1297.9389
-0.9,1,1298.028537
-0.9,1,1298.083084
-0.9,1,1298.175205
-0.9,1,1298.230102
-0.9,1,1298.329666
-0.9,1,1298.38609
-0.9,1,1298.473617
-0.9,1,1298.526171
-0.9,1,1298.617434
-0.9,1,1298.671003
-0.9,1,1298.766279
-0.9,1,1298.822091
-0.9,1,1298.918539
-0.9,1,1298.970045
-0.9,1,1299.067469
-0.9,1,1299.122868
-0.9,1,1299.221426
-0.9,1,1299.285846
-0.9,1,1299.404303
-0.9,1,1299.47679
-0.9,1,1299.575113
-0.9,1,1299.632535
-0.9,1,1299.732838
-0.9,1,1299.795457
-0.9,1,1299.885435
-0.9,1,1299.944237
-0.9,1,1300.039072
-0.9,1,1300.095123
-0.9,1,1300.194197
-0.9,1,1300.246227
-0.9,1,1300.348396
-0.9,1,1300.418779
-0.9,1,1300.518329
