#{"t_start": 1760777453.242622, "env_id": "None"}
r,l,t
165.449786,171,169.187305
195.595918,200,169.725915
166.802467,173,170.165426
65.35,71,170.3381
200.2,200,170.778375
47.35,53,170.891943
201.95,200,171.361999
208.25,200,171.866774
207.55,200,172.320299
147.391886,153,172.661466
173.938197,176,173.043374
68.35,74,173.212394
1.35,7,173.228091
76.451577,82,173.426495
6.391886,12,173.452828
147.35,153,173.793307
108.391886,114,174.051534
89.391886,95,174.264378
200.278292,200,174.724967
23.35,29,174.807946
122.391886,128,175.098817
198.971957,200,175.531981
9.391886,15,175.567302
52.35,58,175.702089
209.3047,200,176.123727
71.391886,77,176.296533
134.902848,141,176.594902
180.391886,183,177.022227
4.35,10,177.047139
24.391886,30,177.117796
199.510776,200,177.587195
145.391886,151,177.978929
200.2,200,178.48592
139.938612,146,178.813496
153.588197,152,179.174773
212.15,200,179.629437
200.2,200,180.088212
200.413381,200,180.551988
93.091886,96,180.761876
156.588197,158,181.125582
166.402894,172,181.588805
11.35,17,181.627615
113.391886,119,181.893322
112.391886,118,182.152439
127.138197,127,182.434276
200.482648,200,182.877978
199.117219,200,183.314483
36.35,42,183.436806
51.548944,57,183.57791
200.2,200,184.018186
27.391886,33,184.088542
71.35,77,184.254701
200.3079,200,184.730385
203.3,200,185.20527
200.486406,200,185.662178
208.7,200,186.154594
161.542822,168,186.55908
186.35,192,187.021612
127.145733,135,187.337024
19.391886,25,187.395298
200.2,200,187.846781
209.0,200,188.339489
205.85,200,188.767507
65.938197,71,188.926104
201.0,200,189.367987
-1.608114,4,189.377551
81.038197,85,189.566569
106.638197,108,189.799131
200.2,200,190.275225
200.2,200,190.70962
140.499477,144,191.107295
-2.461803,3,191.120387
199.298449,200,191.676792
200.2,200,192.124789
26.726393,29,192.200186
96.35,102,192.46155
72.520386,78,192.661093
56.391886,62,192.79878
202.631815,200,193.285385
103.867378,110,193.543612
56.35,62,193.694961
199.12612,200,194.183124
38.35,44,194.290473
29.35,35,194.375678
-2.65,3,194.383767
5.529289,10,194.410216
216.55,200,194.934321
77.138197,81,195.126576
123.391886,129,195.425809
133.079289,134,195.734966
199.726548,200,196.258847
46.459691,52,196.387346
83.988197,88,196.59768
73.35,79,196.797843
44.35,50,196.931316
200.198278,200,197.407872
26.524602,32,197.481015
135.35,141,197.824825
62.988197,66,198.000693
161.259859,167,198.475851
186.391886,192,198.964515
62.391886,68,199.193906
180.391886,186,199.72292
43.391886,49,199.876454
96.188197,99,200.162865
72.516488,78,200.349791
200.2,200,200.861564
123.35,129,201.171797
56.838197,60,201.317132
147.492147,153,201.780957
121.35,127,202.082292
196.217269,200,202.614535
199.918434,200,203.13576
122.373072,126,203.432699
60.391886,66,203.593661
58.391886,64,203.753871
76.288197,78,203.949468
112.391886,118,204.224489
97.391886,103,204.466534
206.85,200,205.00996
192.138197,189,205.463918
200.2,200,205.998832
18.391886,24,206.05526
200.197153,200,206.576452
1.391886,7,206.601799
40.484033,46,206.724313
117.391886,123,207.057071
12.35,18,207.106536
208.4,200,207.627963
198.801565,200,208.133225
208.65,200,208.708313
88.391886,94,208.944856
67.35,73,209.135714
111.462706,117,209.427075
168.038197,169,209.81927
57.35,63,209.96295
169.888197,172,210.383409
199.975231,200,210.862007
140.638197,142,211.199701
48.35,54,211.324731
75.391886,81,211.544827
161.038197,161,211.97629
200.2,200,212.471224
200.2,200,212.916789
202.15,200,213.409472
58.405527,63,213.585206
199.905053,200,214.240889
30.35,36,214.334569
20.391886,26,214.399245
78.709431,84,214.614155
83.264958,89,214.841998
200.2,200,215.353199
200.2,200,215.854057
44.391886,50,215.977557
63.4,66,216.140337
86.35,92,216.362599
105.834922,112,216.645636
36.35,42,216.750712
1.35,7,216.76787
7.35,13,216.802895
52.391886,58,216.951687
180.172598,187,217.528421
115.391886,121,217.815632
83.391886,89,218.020715
61.35,67,218.203327
69.35,75,218.42851
177.672645,184,218.879002
200.2,200,219.437946
211.65,200,220.030917
6.679355,12,220.063004
132.038197,131,220.423862
203.066014,200,220.914011
92.391886,98,221.184297
200.169964,200,221.755024
198.931387,200,222.319543
215.15,200,222.90599
200.00242,200,223.42509
114.167591,120,223.720948
186.029289,182,224.16474
32.35,38,224.264181
200.2,200,224.752817
200.2,200,225.328891
200.2,200,225.838531
199.694092,200,226.285145
168.910962,175,226.725822
21.35,27,226.796116
207.65,200,227.270025
199.888825,200,227.743108
23.438364,29,227.823215
51.588197,55,227.966162
31.391886,37,228.073247
18.738197,24,228.138551
200.9,200,228.673459
200.2,200,229.183485
79.391886,85,229.417601
47.391886,53,229.55524
38.35,44,229.682514
203.0,200,230.247733
95.484415,102,230.509238
200.2,200,230.958671
55.35,61,231.10458
93.571495,99,231.354367
47.391886,53,231.491934
11.391886,17,231.540134
200.2,200,232.082636
137.391886,143,232.424913
49.391886,55,232.545289
13.35,19,232.591587
55.638197,60,232.723675
186.879289,186,233.152907
131.288197,136,233.483995
155.641886,157,233.854177
10.138197,15,233.889872
199.16669,200,234.364544
202.215587,200,234.830601
200.2,200,235.382664
37.391886,43,235.4956
8.391886,14,235.529907
183.391886,189,236.011998
110.391886,116,236.308867
131.35,137,236.634426
27.35,33,236.70881
45.219289,51,236.826038
140.326452,142,237.156054
49.938197,54,237.28347
138.988197,141,237.661368
58.35,64,237.810326
48.35,54,237.938708
55.391886,61,238.092458
167.35,173,238.561793
18.35,24,238.631806
22.35,28,238.718684
121.35,127,239.078162
154.35,160,239.514191
203.0,200,239.980507
124.738197,124,240.264032
49.35,55,240.399908
200.204839,200,240.850221
57.391886,63,240.995564
141.987295,148,241.338426
9.391886,15,241.380647
8.391886,14,241.420146
124.194948,130,241.763481
34.35,40,241.878617
66.35,72,242.071274
118.117973,122,242.346558
139.388197,138,242.710297
40.41213,47,242.822242
200.275445,200,243.278279
91.35,97,243.502337
63.581399,69,243.66589
78.35,84,243.861313
64.738197,67,244.016988
207.75,200,244.482972
11.35,17,244.527365
54.391886,60,244.677157
113.738197,119,244.969055
211.95,200,245.507899
199.748042,200,245.975442
198.116428,200,246.412111
14.391886,20,246.46006
9.391886,15,246.495901
115.391886,121,246.769238
159.821709,166,247.170369
97.35,103,247.410914
201.5,200,247.874567
103.154378,109,248.11771
125.35,131,248.424207
38.391886,44,248.549035
28.35,34,248.651307
6.988197,12,248.684401
126.688197,127,248.988125
203.6,200,249.459024
213.9,200,249.923462
116.488197,117,250.196183
3.391886,9,250.220571
201.0,200,250.710539
205.95,200,251.160188
196.602692,200,251.622722
23.35,29,251.695978
44.35,50,251.812949
39.391886,45,251.935526
18.391886,24,252.00124
194.012953,200,252.453995
200.2,200,252.917114
57.831583,64,253.065784
210.2,200,253.51499
199.791459,200,253.998146
76.391886,82,254.190383
72.088197,74,254.355633
12.35,18,254.396142
-2.608114,3,254.405438
216.15,200,254.857737
171.35,177,255.30828
44.788197,48,255.442982
90.391886,96,255.663106
114.088197,114,255.920923
202.155267,200,256.39431
93.009668,100,256.622775
156.35,162,256.990726
72.246939,78,257.158251
151.35,157,257.532339
108.391886,114,257.791873
151.069751,157,258.258688
10.35,16,258.303323
13.391886,19,258.360156
133.338197,136,258.758179
45.35,51,258.908388
106.495161,112,259.228226
4.35,10,259.25307
60.438197,64,259.410433
173.708115,180,259.911396
1.391886,7,259.93098
203.6,200,260.459709
28.613855,34,260.561243
130.479289,124,260.90502
147.391886,153,261.274877
45.288197,50,261.392101
200.2,200,261.871766
185.65395,191,262.37108
196.488197,196,262.813038
65.138151,71,262.986239
103.588197,104,263.221769
79.088197,81,263.425122
199.369537,200,263.883613
163.375446,170,264.270821
165.391886,171,264.646692
22.35,28,264.713434
193.988197,190,265.150895
69.938197,75,265.35713
26.391886,32,265.443539
136.138197,135,265.744297
208.35,200,266.17289
199.994306,200,266.62346
86.888197,89,266.815717
166.35,172,267.185906
95.291886,98,267.392957
64.391886,70,267.554815
40.35,46,267.652204
48.438364,54,267.769773
199.541651,200,268.201932
178.503275,184,268.629917
32.419122,38,268.747878
200.2,200,269.200047
182.288825,188,269.624389
26.381567,32,269.699483
36.388197,40,269.800487
11.35,17,269.840635
62.35,68,269.989319
63.35,69,270.136376
200.2,200,270.55929
2.391886,8,270.579387
204.2,200,271.020367
8.35,14,271.050145
164.379289,161,271.394867
192.179289,185,271.79061
36.35,42,271.877936
124.729442,131,272.215518
40.35,46,272.317369
160.941886,162,272.668993
199.81664,200,273.129807
211.698953,200,273.561852
205.75,200,274.044359
162.388197,160,274.422642
207.3,200,274.869915
50.788197,54,274.986907
200.2,200,275.497481
200.280711,200,275.957175
200.169964,200,276.403
200.2,200,276.865589
99.15,104,277.083827
44.788197,48,277.189938
15.391886,21,277.23853
61.35,67,277.386133
99.35,105,277.609122
68.391886,74,277.778579
79.7,82,277.951703
52.391886,58,278.077527
207.5,200,278.51718
21.759431,27,278.578635
219.2,200,279.089023
15.391886,21,279.140722
33.688197,38,279.229642
100.219289,106,279.46751
1.35,7,279.482644
31.35,37,279.56059
12.238197,17,279.59748
64.738197,67,279.743328
197.525524,200,280.188303
66.35,72,280.353755
66.702633,72,280.52341
211.6,200,280.987283
199.604839,200,281.43968
202.317331,200,281.884998
201.35,200,282.373426
200.051103,200,282.814122
205.5,200,283.243976
203.95,200,283.706378
73.35,79,283.876718
159.094092,165,284.231399
41.638197,45,284.338019
26.35,32,284.41767
21.788197,26,284.488356
150.85,151,284.820433
119.15,123,285.112837
210.25,200,285.601461
71.8,77,285.775375
183.35,189,286.208888
197.66091,200,286.666182
56.422136,62,286.819793
59.767544,65,286.979331
83.179289,82,287.187201
-1.608114,4,287.19892
41.638197,45,287.308292
84.9,90,287.527564
115.138197,115,287.835694
51.391886,57,287.998971
138.288197,139,288.38102
4.35,10,288.408978
2.391886,8,288.434339
118.338197,120,288.835916
204.75,200,289.392756
161.35,167,289.812077
200.2,200,290.333545
4.35,10,290.356574
31.391886,37,290.448343
210.2,200,290.957605
42.391886,48,291.079515
73.35,79,291.270362
12.35,18,291.320416
31.138197,35,291.407912
75.391886,81,291.603945
141.35,147,291.953072
16.35,22,292.006126
200.575658,200,292.507849
95.391886,101,292.723687
2.35,8,292.740786
19.391886,25,292.794505
79.391886,85,292.976107
139.270464,146,293.281648
205.5,200,293.720569
43.35,49,293.834317
74.35,80,294.014898
127.638197,128,294.288546
206.15,200,294.718103
205.75,200,295.138652
3.35,9,295.157539
71.605741,77,295.329697
74.188197,76,295.53972
148.391886,154,295.88957
209.95,200,296.319766
20.391886,26,296.376498
1.738197,7,296.391548
64.391886,70,296.543026
203.85,200,296.982632
200.518861,200,297.420784
99.638197,99,297.641171
134.194939,141,297.960335
200.20242,200,298.434779
206.2,200,298.909812
217.35,200,299.42425
113.038197,113,299.7431
81.35,87,299.981245
112.629289,110,300.255471
-2.461803,3,300.2628
148.738197,147,300.690778
100.35,106,300.949887
39.438197,43,301.060087
201.25,200,301.553422
200.2,200,302.07311
69.391886,75,302.288936
164.35,167,302.703285
211.25,200,303.160845
209.45,200,303.646779
200.2,200,304.138725
96.514899,102,304.359689
198.403503,200,304.881526
58.038197,61,305.018034
16.391886,22,305.065707
145.399477,149,305.412374
22.738197,27,305.492909
57.35,63,305.663269
194.391886,200,306.193029
209.55,200,306.65848
202.05,200,307.183518
74.2842,80,307.374208
97.15,100,307.611729
181.391886,187,308.015252
204.15,200,308.465768
45.138197,50,308.582242
12.35,18,308.622637
69.294102,76,308.82424
79.35,85,309.078585
36.538197,40,309.172959
111.699477,123,309.478113
99.879289,102,309.701653
208.6,200,310.128205
98.238197,102,310.348475
6.391886,12,310.373855
18.35,24,310.429178
7.391886,13,310.461181
93.391886,99,310.691764
199.353309,200,311.132276
128.391886,134,311.504946
28.391886,34,311.597785
37.391886,43,311.712506
90.35,96,311.947955
54.391886,60,312.123165
207.2,200,312.656719
201.351317,200,313.14257
202.9,200,313.692792
185.488197,182,314.202477
13.391886,19,314.263317
166.9,172,314.706908
105.35,111,314.968323
18.538197,23,315.030289
68.838197,74,315.222129
195.988197,192,315.729229
20.35,26,315.794615
206.128078,200,316.29454
63.35,69,316.451536
90.35,96,316.674054
208.95,200,317.097947
5.938197,11,317.123069
83.191886,85,317.314771
213.45,200,317.788441
76.391886,82,317.995878
68.938197,71,318.202559
71.383249,76,318.429089
218.549477,200,319.013386
53.838197,58,319.179832
210.25,200,319.709193
6.391886,12,319.73828
25.391886,31,319.819299
4.35,10,319.844636
20.735089,26,319.910597
74.529289,75,320.07886
16.35,22,320.131139
200.324128,200,320.615286
8.391886,14,320.655058
204.85,200,321.094374
82.391886,88,321.284239
180.58535,184,321.671951
80.391886,86,321.883108
63.3,62,322.014995
104.338197,105,322.327405
72.35,78,322.533134
102.391886,108,322.823519
53.288197,56,322.975065
33.35,39,323.063945
-0.608114,5,323.076367
34.391886,40,323.171885
49.36998,55,323.295514
0.35,6,323.308995
205.207687,200,323.791939
200.2,200,324.292246
209.8,200,324.81952
77.467805,83,325.024287
2.35,8,325.042488
71.391886,77,325.223329
13.35,19,325.267346
3.35,9,325.287117
200.140356,200,325.89292
199.945623,200,326.361794
196.788197,196,326.788799
62.7,65,326.938199
199.215373,200,327.418705
45.391886,51,327.539352
29.938197,34,327.614512
17.391886,23,327.665654
211.75,200,328.094844
0.35,6,328.109145
24.391886,30,328.175461
103.679289,103,328.397357
200.2,200,328.872696
124.688197,126,329.223541
4.391886,10,329.250158
39.879289,43,329.385258
210.85,200,329.862732
200.2,200,330.318884
148.688197,153,330.658433
205.7,200,331.10214
47.541886,51,331.214418
197.038197,193,331.721417
3.391886,9,331.742951
11.391886,17,331.786054
30.391886,36,331.873719
17.391886,23,331.93927
18.670178,24,332.000223
206.113381,200,332.492529
-1.608114,4,332.501816
164.365895,172,332.913105
5.35,11,332.940649
10.35,16,332.978724
200.2,200,333.465696
75.138197,80,333.652869
9.35,15,333.688482
22.838197,27,333.769013
34.391886,40,333.871137
97.488197,100,334.150609
65.35,71,334.347672
31.138197,35,334.434549
121.35,127,334.778164
40.391886,46,334.885123
214.9,200,335.334832
40.613855,46,335.46073
16.45,21,335.523881
16.179289,20,335.589966
91.35,97,335.864273
18.35,24,335.931977
203.6,200,336.450784
85.288197,88,336.66832
24.3,29,336.736526
-0.361803,5,336.747546
-0.361803,5,336.758466
76.288197,78,336.930293
6.35,12,336.956071
49.738197,53,337.072503
11.35,17,337.110479
49.35,55,337.235954
194.391886,200,337.73403
44.339169,50,337.849364
41.788197,45,337.959927
85.8,87,338.158502
167.638197,165,338.53892
84.391886,90,338.763619
189.149477,197,339.279072
136.527617,142,339.612722
93.088197,94,339.830303
7.35,13,339.862124
7.35,13,339.893469
210.2,200,340.358947
76.288197,78,340.54822
213.8,200,341.011694
7.73991,13,341.045947
210.2,200,341.481079
46.35,52,341.626349
198.39546,200,342.102901
189.438197,189,342.596287
87.35,93,342.804547
129.45,131,343.113076
210.2,200,343.580724
19.35,25,343.634728
65.35,71,343.81088
102.979289,101,344.071643
159.629289,152,344.49966
93.079289,92,344.708427
122.391886,128,345.016112
206.2,200,345.505356
200.2,200,346.07024
12.613855,18,346.112418
218.6,200,346.574234
8.038197,13,346.606917
36.388197,40,346.73309
44.391886,50,346.857746
124.391886,130,347.213043
22.35,28,347.288349
7.35,13,347.320254
-1.608114,4,347.330308
41.235517,47,347.438552
9.088197,14,347.467839
37.991886,43,347.564168
215.5,200,348.088598
199.06653,200,348.606237
121.862279,128,348.941248
25.35,31,349.032696
201.328292,200,349.563577
205.6,200,350.037163
173.038197,174,350.447982
84.488197,86,350.655999
129.685089,135,351.027549
121.426393,120,351.340098
95.188197,97,351.566995
81.894177,89,351.775365
64.35,70,351.949299
210.2,200,352.466766
106.738197,110,352.721358
7.05,12,352.750324
88.538197,87,352.944671
7.35,13,352.982094
24.838197,29,353.052011
200.2,200,353.589816
46.391886,52,353.748749
77.35,83,353.954975
47.35,53,354.079024
210.3,200,354.510526
118.838197,119,354.787839
215.9,200,355.233139
47.938197,51,355.34486
48.391886,54,355.470916
124.35,130,355.825322
209.1,200,356.279364
105.688197,106,356.498997
63.406856,69,356.648633
2.391886,8,356.667324
190.588197,190,357.090236
18.35,24,357.143567
78.588197,83,357.33677
54.35,60,357.48357
0.391886,6,357.498856
210.2,200,357.930132
108.35,114,358.199956
0.391886,6,358.212809
140.029289,135,358.524955
134.35,140,358.865807
95.188197,96,359.132081
124.588197,124,359.424899
14.35,20,359.472792
97.042721,104,359.705022
98.54083,104,359.936039
3.9,9,359.956907
170.788197,168,360.374648
200.2,200,360.814244
16.35,22,360.863405
136.313247,139,361.164438
3.35,9,361.186425
64.738197,67,361.332957
116.35,122,361.614081
53.35,59,361.752005
2.35,8,361.772918
215.1,200,362.284178
12.391886,18,362.336082
78.391886,84,362.577182
15.388197,20,362.634987
41.35,47,362.74523
100.038197,98,363.008094
92.688197,97,363.263237
109.329289,106,363.523975
175.35,181,363.953508
210.2,200,364.562987
10.35,16,364.605035
5.938197,11,364.636247
207.9,200,365.22325
17.391886,23,365.340967
143.799477,160,365.779114
59.738197,63,365.96182
26.391886,32,366.048829
194.599477,200,366.573288
85.738197,87,366.793249
16.35,22,366.846957
209.7,200,367.346854
102.08245,108,367.602199
122.048898,128,367.917325
210.2,200,368.405431
18.391886,24,368.463414
52.138197,55,368.586275
12.238197,17,368.62552
8.038197,13,368.658389
14.35,20,368.712321
31.35,37,368.82938
200.2,200,369.389319
18.499477,22,369.454635
161.338197,159,369.874043
196.999477,200,370.337943
27.484033,33,370.407186
200.116014,200,370.843434
107.391886,113,371.166439
2.391886,8,371.195376
214.1,200,371.741026
150.751317,156,372.154835
210.2,200,372.681512
0.391886,6,372.695306
206.75,200,373.226577
213.35,200,373.68547
204.35,200,374.214556
103.838197,108,374.462819
200.278292,200,374.960552
8.1,13,374.994745
60.538197,63,375.152207
21.391886,27,375.213933
71.391886,77,375.400344
26.462706,32,375.483094
0.767544,6,375.497444
101.488197,102,375.755191
128.288197,131,376.096389
31.35,37,376.185071
41.35,47,376.309886
10.391886,16,376.350195
23.391886,29,376.418343
120.45,120,376.719984
10.138197,15,376.7525
29.391886,35,376.828539
28.391886,34,376.916281
102.538197,103,377.157275
193.699477,200,377.606775
201.65,200,378.066129
153.463214,158,378.495014
21.391886,27,378.572571
71.313641,77,378.771173
120.920722,129,379.101753
20.638197,25,379.174203
81.35,87,379.403373
106.808542,111,379.699729
24.838197,29,379.795992
63.688197,66,380.03581
8.391886,14,380.078826
35.35,41,380.186449
133.538197,134,380.532189
209.95,200,380.998923
18.381567,24,381.063453
210.2,200,381.534857
43.391886,49,381.642469
167.863796,187,382.108249
97.391886,101,382.338403
24.391886,30,382.420065
35.888197,40,382.531517
1.657724,7,382.550568
210.2,200,383.089762
134.391886,140,383.408961
53.188197,56,383.540187
23.391886,29,383.60468
12.35,18,383.647347
48.988197,52,383.763577
30.35,36,383.842634
59.488197,62,383.983346
66.040784,72,384.15003
105.688197,106,384.389187
175.688197,176,384.820405
126.688197,126,385.117903
11.35,17,385.163825
135.020088,140,385.492954
103.391886,109,385.745313
171.591886,169,386.173154
200.2,200,386.632147
14.391886,20,386.678307
200.543203,200,387.128075
-0.608114,5,387.138877
26.391886,32,387.214257
200.832028,200,387.670185
199.199145,200,388.103755
66.388197,71,388.259079
200.891886,200,388.717019
92.498707,100,388.93844
24.35,30,389.016695
124.585688,133,389.394429
46.888197,50,389.512558
16.391886,22,389.559287
123.940403,130,389.862741
1.35,7,389.878185
207.4,200,390.318755
198.788197,200,390.79328
-3.608114,2,390.798386
78.35,84,390.99576
85.451577,91,391.240077
73.573286,79,391.441111
8.746512,14,391.481045
141.491886,143,391.809957
208.25,200,392.259823
2.35,8,392.277078
55.288197,58,392.413171
-0.65,5,392.426416
88.35,94,392.675235
44.638197,49,392.782247
12.391886,18,392.820328
34.391886,40,392.907759
139.279289,133,393.221804
199.261209,200,393.685338
5.391886,11,393.711107
199.118006,200,394.183116
19.391886,25,394.237509
150.538197,151,394.566865
117.588197,119,394.823529
59.35,65,394.964388
5.938197,11,394.991183
11.391886,17,395.0308
8.35,14,395.063807
107.391886,113,395.313587
70.35,76,395.500214
211.05,200,396.00493
130.349112,136,396.329856
16.35,22,396.377599
64.35,70,396.536973
34.54083,40,396.640826
92.391886,98,396.876634
22.391886,28,396.951985
199.466903,200,397.417605
43.391886,49,397.524466
211.2,200,397.980761
200.2,200,398.432803
204.15,200,398.883216
54.238197,57,399.008689
203.6,200,399.506029
200.2,200,399.956171
2.391886,8,399.977528
193.999477,200,400.458469
143.438197,148,400.804091
185.299477,200,401.26914
24.35,30,401.343636
149.205476,156,401.696691
114.35,120,401.957251
97.988197,101,402.181127
42.194948,48,402.291868
33.238197,37,402.381886
37.391886,43,402.512896
210.2,200,403.135978
206.2,200,403.604982
137.862279,144,403.913023
51.35,57,404.045096
155.038197,153,404.406144
7.35,13,404.446541
102.183819,108,404.722744
37.391886,43,404.828873
41.35,47,404.945502
74.529289,75,405.130227
59.391886,65,405.275842
190.738197,190,405.722409
119.988197,120,406.035573
1.391886,7,406.053156
208.0,200,406.484899
209.249477,200,406.924851
206.45,200,407.408467
4.527617,10,407.435379
170.8,176,407.846476
2.788197,8,407.86739
4.888197,10,407.895863
29.6,34,407.985009
211.4,200,408.547534
142.538197,144,408.901124
213.8,200,409.41505
207.75,200,409.905233
164.391886,170,410.362895
209.5,200,410.888562
159.529289,150,411.24549
153.391886,159,411.608739
32.35,38,411.704464
143.488197,146,412.038684
60.35,66,412.178496
212.5,200,412.671149
56.391886,62,412.829889
206.8,200,413.338601
217.75,200,413.840683
209.1,200,414.284254
207.9,200,414.736668
13.391886,19,414.779909
123.238197,126,415.050389
57.838197,62,415.185522
33.238197,37,415.265301
93.088197,94,415.468504
44.35,50,415.574968
101.55,102,415.833611
29.038197,33,415.933062
38.391886,44,416.050225
20.7,25,416.107208
136.488197,131,416.406755
54.238197,57,416.529681
212.25,200,416.967785
10.759431,16,417.005756
8.038197,13,417.038716
7.35,13,417.067684
194.542466,200,417.497348
38.679289,41,417.585881
158.375135,169,417.955751
52.089467,58,418.084059
77.338197,79,418.261242
212.05,200,418.724617
111.45,113,418.978853
33.779289,36,419.057152
18.391886,24,419.116231
72.641886,75,419.325653
219.7,200,419.768579
9.15,14,419.800544
138.326393,133,420.102981
55.35,61,420.246447
210.2,200,420.732179
125.35,131,421.044295
44.35,50,421.176971
148.391886,154,421.573361
11.8,17,421.618266
158.35,164,422.053755
206.5,200,422.579517
27.391886,33,422.681876
7.35,13,422.725207
138.088197,137,423.044188
93.35,99,423.256109
37.35,43,423.350623
102.438364,108,423.596418
15.729289,20,423.644498
210.0,200,424.166136
94.35,100,424.406958
25.35,31,424.481573
71.391886,77,424.659028
18.391886,24,424.71312
201.849477,200,425.200277
107.888197,109,425.459195
218.4,200,425.962168
56.798953,62,426.134176
68.938197,71,426.296839
127.328078,133,426.601323
20.391886,26,426.661209
6.35,12,426.68843
59.45,64,426.846493
97.779289,100,427.074553
131.35,137,427.392554
12.35,18,427.433898
-1.65,4,427.443978
5.226393,8,427.464493
45.838197,49,427.576359
52.919639,59,427.704391
178.433345,182,428.094692
24.492147,30,428.165556
55.332884,61,428.318637
139.288197,138,428.645652
79.070225,85,428.840252
49.35,55,428.971066
101.35,107,429.232644
22.9,28,429.309354
3.838197,9,429.335652
12.35,18,429.396683
205.301103,200,429.889317
13.35,19,429.936129
31.35,37,430.023708
202.6,200,430.462855
56.391886,62,430.615545
22.288197,27,430.678043
199.138197,195,431.092963
106.888197,107,431.328399
42.391886,48,431.431106
73.2,73,431.616665
103.767544,109,431.888691
6.0,11,431.915332
-3.608114,2,431.919586
56.338197,59,432.054799
208.7,200,432.506976
180.437342,187,433.015814
78.35,84,433.213554
199.02064,200,433.650748
207.75,200,434.104135
28.35,34,434.179667
206.3,200,434.612477
28.35,34,434.686321
1.35,7,434.70188
106.838197,108,434.939412
52.35,58,435.071353
197.479289,195,435.492769
57.35,63,435.634506
191.85,188,436.101905
174.988197,172,436.496609
9.35,15,436.528846
76.288197,78,436.711577
16.503275,22,436.772173
65.1,69,436.95222
11.391886,17,436.992252
59.538197,62,437.128074
50.35,56,437.251905
46.35,52,437.378421
76.605741,82,437.561325
210.691363,200,438.000512
113.25,115,438.281162
162.612849,163,438.673138
73.391886,79,438.857727
10.35,16,438.894318
1.738197,7,438.913641
209.9,200,439.484515
22.35,28,439.56902
210.2,200,440.108477
204.3,200,440.638538
213.65,200,441.12302
129.838197,129,441.40627
44.414023,50,441.517621
85.65,88,441.716925
22.391886,28,441.779236
30.391886,36,441.868038
61.340998,67,442.027992
146.391886,152,442.427777
214.4,200,442.997561
5.35,11,443.027173
210.2,200,443.492606
210.7,200,443.937077
127.342466,132,444.238752
72.188197,74,444.396249
115.35,121,444.654939
26.938197,31,444.723458
-3.608114,2,444.727695
150.35,156,445.093662
124.2,125,445.366593
81.35,87,445.557706
45.838197,49,445.667113
34.613855,40,445.753585
201.45,200,446.242393
14.589513,20,446.293238
9.35,15,446.332658
153.9,164,446.729084
31.138197,35,446.812366
99.599477,106,447.06141
139.402894,145,447.430969
200.2,200,447.928616
112.238197,114,448.184992
29.35,35,448.26294
20.35,26,448.318921
-3.608114,2,448.323711
-0.608114,5,448.334283
197.604869,200,448.770482
24.391886,30,448.832834
84.232502,90,449.025476
161.513382,168,449.454495
198.963843,200,449.918659
25.391886,31,449.990902
97.288197,98,450.201227
171.25115,177,450.597701
207.85,200,451.058026
5.35,11,451.083119
210.65,200,451.533705
102.088197,104,451.765507
70.120971,78,451.948492
3.391886,9,451.971139
77.338197,79,452.162739
201.864484,200,452.61479
193.35,199,453.098299
26.35,32,453.17088
73.138197,76,453.345685
23.767544,29,453.410147
200.2,200,453.859452
95.35,101,454.088096
54.35,60,454.221454
28.35,34,454.296971
193.241363,200,454.768705
7.391886,13,454.79994
210.2,200,455.236537
114.35,120,455.505646
141.170606,147,455.848769
14.391886,20,455.898557
118.191886,122,456.225965
36.35,42,456.317424
34.35,40,456.406807
159.238197,157,456.77511
204.9,200,457.24821
88.329869,94,457.459625
127.038197,125,457.737162
20.391886,26,457.801342
86.229289,86,457.99384
172.35,178,458.38213
56.391886,62,458.515406
17.35,23,458.564828
210.2,200,459.019011
148.738197,147,459.36716
20.391886,26,459.440687
131.938197,131,459.735314
203.75,200,460.17889
40.516014,46,460.283397
40.738197,44,460.386242
172.391886,178,460.787738
194.699477,200,461.252071
44.538197,48,461.359748
209.1,200,461.820789
2.35,8,461.841654
200.2,200,462.300087
179.24873,185,462.747789
85.538197,87,462.977028
210.2,200,463.460535
210.25,200,463.899721
126.988197,128,464.183924
209.55,200,464.627713
15.391886,21,464.676366
19.699477,24,464.732878
1.391886,7,464.751605
184.469199,200,465.273802
5.391886,11,465.298647
105.391886,111,465.537124
52.22587,63,465.676625
0.391886,6,465.692804
208.5,200,466.227919
176.388197,181,466.625993
-1.608114,4,466.635591
22.738197,27,466.699684
11.35,17,466.742138
102.888197,105,467.006117
169.941886,169,467.39829
186.538197,183,467.817034
145.391886,151,468.188035
210.2,200,468.70554
33.391886,39,468.805766
205.65,200,469.348418
86.35,92,469.631353
211.1,200,470.172852
86.410534,92,470.390626
108.838197,109,470.655092
7.391886,13,470.690049
106.788197,108,470.941852
36.35,42,471.042452
26.391886,32,471.12312
0.688197,6,471.137613
100.438197,101,471.373298
162.391886,168,471.778601
144.841886,149,472.13405
46.35,52,472.264097
52.35,58,472.40675
209.95,200,472.944235
133.391886,139,473.26302
133.388197,134,473.583613
85.838197,89,473.832003
9.35,15,473.869635
183.799477,200,474.327835
157.737344,163,474.682205
14.391886,20,474.727498
145.783249,163,475.095388
65.07324,71,475.26108
116.996742,123,475.533284
127.688197,127,475.807084
59.788197,65,475.959157
37.7,42,476.086955
123.929289,119,476.382521
